Y,X1,X2,X3
0.0,-0.6533335247429237,-0.7237607041805321,0.14949830046906487
0.0,-0.7050018291597158,-0.6313903209194309,-0.18780700157661046
1.0,0.45299006803532915,0.37038059439304183,0.3371855439444811
1.0,-0.5804634148809213,-0.26786219404963196,0.7693677564067416
1.0,-0.9558198491562868,0.4747965343506002,-0.01045517819736852
1.0,0.25193686984215224,0.9699414814610006,-0.26611387323964064
1.0,0.9018650371197283,-0.2964491446142261,0.4242828765808151
1.0,0.7871991625755959,-0.904157812855175,0.3576121810172561
0.0,-0.26147267946661024,-0.767179086546457,-0.6056036402399392
0.0,0.8573729453252974,-0.8472637799636653,-0.34035095559636974
1.0,0.029761428375395083,-0.83262084463366,0.1514784048164266
1.0,0.8874204104289745,0.07917585530576532,-0.470873193146635
1.0,0.1389421862675302,0.3783427807907149,0.5562786415996335
1.0,-0.9734021307149299,0.49484805299823975,0.6359532655962459
1.0,-0.32344631542175084,0.4075917768948527,-0.3154289195738573
1.0,-0.7627092907750346,-0.08231322721226886,-0.3156261984833537
0.0,-0.31874168274299763,-0.9723237062441972,-0.22471639074546013
1.0,-0.2719619786112861,0.16647161721140646,-0.6724559724040657
0.0,0.30947122046012177,0.614928074803234,-0.9239739474794642
1.0,0.8720048666647038,0.8327519843195819,-0.9056048656395401
0.0,-0.6010504220506732,-0.8112626777523617,-0.48487705200847886
1.0,0.24760211112532082,-0.8408622018231731,0.7201456744028703
1.0,-0.6856558283288132,0.43163648716653413,0.858596127859522
1.0,-0.8348774954738012,0.2978757789201292,0.7788451997640562
0.0,0.3861942816336579,-0.6615519840175454,-0.821552376373371
0.0,-0.4525776607175538,0.11674751385399551,-0.8380147412191641
1.0,-0.19015450859889382,-0.07758031051495373,0.6197731464433534
1.0,0.9943497149906215,0.22984047622994042,-0.0766404958492064
1.0,0.008222399489391075,0.24118077626285217,0.6918098552388003
1.0,0.8760577119884934,0.1528328914310575,0.9055668355188755
1.0,-0.2863822391080002,0.3933544420832793,0.031383954498676925
1.0,-0.4040071109837937,0.3740505747642324,-0.7160490668590875
1.0,-0.7689096002120122,-0.4598497943161233,0.9588863756550381
1.0,-0.09600042366192141,-0.9389149113014255,0.3959558140291779
0.0,0.9558634240637605,-0.7633057344138483,-0.40756032144607324
1.0,-0.0659851708220216,0.9087254494194796,0.5068157951694658
1.0,-0.9351153134468957,0.18246701356108797,0.7031672297268579
0.0,0.31161634091581325,-0.6767176729161446,-0.8769959590863141
1.0,-0.9428927676424277,0.55286990499454,-0.32871456163628876
0.0,-0.39658628147834873,-0.8660316983387655,-0.6753851914841582
1.0,0.9561936628734697,0.5495936881837646,0.030658821008568538
1.0,-0.8452954100643317,0.2430903825862909,-0.3757037507426142
1.0,-0.31177211955860074,0.5340194582388278,-0.5100005738988729
1.0,-0.9955765796459344,0.5957243285440341,-0.45113238291035795
0.0,0.3747692261917368,-0.803847034961821,-0.623986145380047
0.0,-0.9319544201110952,-0.6043319625572141,-0.22138316513294454
1.0,-0.4468132080917848,0.5125814428142175,0.9600544386144245
1.0,-0.9639588982742902,0.2111489238854991,0.6533949535643206
1.0,-0.8175903036052696,0.9333810085266347,0.33386913711639865
1.0,0.9154245547928668,-0.5242422451778874,0.7446875679517164
1.0,0.7761554233363288,0.8966084025519971,-0.6462497461791694
0.0,0.3139481484369082,-0.7940219051761379,-0.8384208232788015
1.0,0.9595018463982117,-0.0033691873258707705,0.26717665566560633
1.0,-0.07857368771661055,-0.5605468453154501,0.7615107300608475
1.0,-0.8493018728051558,-0.9211923585136967,0.8111339381330163
1.0,0.6093784437343706,0.012616687216425282,0.000794862895112658
1.0,0.27349324380877693,-0.3703818444997016,0.5058192259675041
1.0,0.408376798030347,0.10674143069462416,0.06333275470585309
1.0,0.9484639508149879,0.5592765655959875,-0.30833987753418257
1.0,0.31037879525191014,-0.6090829244450822,0.02808815050961866
1.0,0.3596345509195149,-0.07525662963665969,-0.213810376932837
1.0,-0.32960102725945206,0.11721955299253017,0.7765094854296126
1.0,0.5928322698904176,0.314641392413636,-0.7356519452427537
1.0,-0.38290982276234153,0.9169679386577771,-0.20134979881367654
1.0,-0.9951842502063628,0.31645186722858676,0.08553993495247014
1.0,0.941315151023566,-0.9298311636253782,0.5416496652947014
1.0,-0.45964301306507904,0.05851338839093012,0.5330755641789025
1.0,0.7356982441062463,-0.26291838459609584,0.2992338506539698
1.0,-0.028372536726791964,0.8111150146260746,0.5630955656876557
1.0,0.8375499400818667,0.36039877099455486,-0.9032563459746576
1.0,0.21442016052506485,-0.5337026354412164,0.7247244435874172
1.0,0.873489186974215,0.2027159102308267,-0.5286022893891942
1.0,-0.21866487308880567,0.4992667887142759,0.8939785736020376
1.0,0.956840407191301,0.8429863826663218,0.29906404280415444
1.0,0.6670613110571444,0.9738996698055342,0.6472907488552886
1.0,0.8857206701653919,0.5301390801294681,-0.51213668432659
0.0,0.8974897768215031,-0.9508981436029973,-0.37381199809502097
1.0,0.3552173230934066,-0.5168567966415343,0.8721041368711573
0.0,-0.2683416138278385,-0.8343523356036402,0.1766208310500994
1.0,-0.3514466173404507,0.4021301526881198,-0.4581107297202889
1.0,-0.6685131281260628,0.6005305973883273,-0.5916859987161511
1.0,-0.7107406220738237,0.8987868829545969,0.6862017171719297
1.0,-0.9978191098198526,0.04953239701160861,0.40857776851334626
0.0,-0.7984553600109991,-0.15536493384496342,-0.4232801992877473
0.0,0.02927566539505011,0.6115105495383746,-0.9883386455060219
1.0,0.9385353800119136,-0.6477795212710877,0.7015132086766418
1.0,-0.12417937259612555,0.4145593195545776,-0.22471426529777982
1.0,-0.19344378705638898,-0.5179444077970432,0.21681341520662878
1.0,0.11010323340122552,-0.6009188924416593,0.5538062812163338
1.0,-0.10107952751439653,-0.7182269678451532,0.648961406408121
1.0,0.20908251488117702,-0.04225535882087916,0.5256143852105477
1.0,-0.03854789674636794,0.40738528042915667,0.1838408015717179
0.0,-0.6609647633411353,0.27526216832476136,-0.9211271673596158
1.0,-0.5635778013061992,0.7671364737441222,-0.159251141617885
0.0,0.4502361611323329,-0.3433198381432352,-0.342435571541734
1.0,-0.9407955299042989,0.8596498882854668,-0.4555921924816153
1.0,0.25223353629062606,0.02946256025775318,-0.04130840821748705
1.0,-0.2618263119520883,0.8248230350574923,0.9636830255170781
1.0,0.2436005012722231,0.06048878680320735,-0.03631218791417101
0.0,-0.23639931463364072,0.17547609208615733,-0.773381113499211
1.0,-0.0014360226970562273,-0.4219882536288182,0.6830371459965678
1.0,0.33396616428088755,0.13770056557391808,-0.38658650399653927
1.0,0.5332730925385245,0.2260808483104293,-0.7453238004569851
1.0,-0.46809926213861375,-0.687340488221519,0.3869450214667074
0.0,0.5355210514735762,-0.07177143898319494,-0.72751168963447
0.0,-0.18768393448429777,-0.7134660895403806,-0.44663599747857363
1.0,-0.8553152440645457,0.5526733966748651,0.8051789913446528
1.0,-0.6253818676242762,-0.9877967270632466,0.14014831058234667
1.0,-0.07010259827328014,-0.4491280861217679,0.13534621773970335
1.0,0.492449309614889,-0.5229866600919877,0.9792981642778371
1.0,0.060108790969350734,0.546976236441596,-0.5192071609548263
1.0,-0.5736276761389769,0.9479285360395839,0.007942004344286602
0.0,-0.323100528033593,-0.5399953270057973,-0.5974119530464621
1.0,-0.009085650418982238,0.7425198497184773,0.458416150571749
1.0,0.2694589646469645,-0.7689544826515367,0.4740376313143746
1.0,-0.4884881255790403,0.5941863368882427,-0.41242054687700747
1.0,-0.43142007534092297,0.8404184883019259,-0.2994995630778192
1.0,0.39008194585590994,0.7491901819556741,-0.5299794829406006
0.0,0.4964894645841902,-0.004396129907470181,-0.6238105565480678
1.0,-0.9081758625565362,-0.5715305967848323,0.7855444937778311
1.0,-0.013477428300260774,0.8517286510774018,-0.8709408071050266
0.0,-0.5684917370311544,0.44794536178598365,-0.8073598682601966
0.0,-0.13955257251144815,-0.7117781941113295,-0.801260989842713
1.0,-0.7707927284332647,-0.606060747734066,0.21168690428706283
1.0,-0.1577550012347757,-0.5185307958229579,0.6784438264622423
1.0,0.3079410688927193,0.3618761331160829,0.4106881647797287
1.0,-0.5050105845490431,0.8180439178822676,0.6599605156992694
1.0,0.4386725674312313,-0.5115588857395954,0.11260196778118448
1.0,-0.31532161888397714,0.08551714869599802,0.8887478481674107
0.0,-0.030223040604048457,-0.6422683241973421,-0.06182086633017536
1.0,-0.18778851298880928,-0.5094198461355322,0.9365797043653419
1.0,-0.060319942587253816,-0.8167335318454769,0.13012277629885993
1.0,0.899863253635774,0.9221446720269053,-0.591302869141985
1.0,0.1335720078941982,-0.9947245762348185,0.6229013263435994
1.0,-0.8297247875345475,0.3545384530357756,0.18098308340130664
1.0,0.6427617335590834,-0.6709591548873903,-0.20553991161800145
1.0,-0.8312445897486451,0.6928163496391302,-0.693309162253497
1.0,0.8558615166844545,0.9393523433559707,-0.8198200079730777
0.0,-0.9223461641383635,-0.5056925704605599,-0.8776554710811901
1.0,-0.67178970180009,0.6550951931017377,-0.48646125332180734
1.0,0.7716858639918169,-0.7607919055321697,0.17445660946505814
0.0,-0.6692903555722498,0.39020184580261463,-0.9135928148630827
1.0,0.5828123103878036,0.9930333396101638,0.6174629726261176
1.0,-0.0675727677474054,-0.1285145496158664,-0.08758939177342695
1.0,0.05154279399760764,0.25780399710906154,-0.9010935570639231
1.0,0.07698792130675525,0.5891326012275571,0.9349259547428728
1.0,-0.26641788693771984,0.37982168029638097,-0.3132697501892998
1.0,-0.7903316219628465,0.9449165583967358,0.4417880126086693
1.0,-0.6385541078890666,0.6099532138604098,0.030664286619071834
0.0,0.47463506842132297,-0.7021050316562882,-0.8866873512780895
0.0,0.39184935818924704,0.25697082242452374,-0.960153176656761
1.0,0.45075160657346847,-0.24099392879740367,0.9271465700188377
1.0,0.7299790344387727,0.11419688657867155,-0.7072772102818805
1.0,0.5348971892985215,0.1548629925384335,0.661379315020576
1.0,0.8247329954394838,0.48291425453914294,0.46215803938128186
1.0,-0.6851970623735963,0.7845568919323476,0.8169912999725786
1.0,0.9663275050802314,-0.34725578170031945,0.24407063645444094
0.0,0.1367372997412386,-0.17998483881362826,-0.47259473491867854
0.0,0.7956947503881651,-0.8490103280498331,-0.13864803448306584
0.0,-0.8935377547559171,0.020444055900186164,-0.8532697173690489
1.0,0.6289815589371539,0.8574728175711586,-0.08164561957104532
1.0,0.19656703820819432,0.3211633998700807,0.7798004928284932
0.0,-0.2931367701165739,-0.2845259202053827,-0.7502458493553872
1.0,-0.5119964342005301,-0.13970060492790148,0.8340544408017021
1.0,-0.950695646168809,0.18828160164429342,0.5592312187753108
1.0,0.8441938352073155,-0.36972263328997435,0.3422671038155414
1.0,-0.5135808620748818,0.1547776882623939,0.10874141161670581
1.0,0.890485900831115,0.782154191752594,-0.279936641209684
1.0,0.7400206220688468,0.935241813287055,0.7402476061441126
1.0,0.3655850426421339,-0.30477153452089367,0.9172903641307664
0.0,0.8325798564152107,-0.9600928870449124,-0.37150672613505664
1.0,-0.7175571328677122,0.16443721482917595,0.502195941180823
0.0,-0.8596102046077319,-0.23268250237117716,-0.4227348401269071
0.0,-0.9371799887173169,-0.5946555437992664,-0.22019303786151045
0.0,-0.4515626888465445,-0.5620682335860621,-0.949033117164739
0.0,-0.9410105666176409,0.7135859574394461,-0.9813569476873456
1.0,0.702228953904797,0.4837925292285359,0.3753826714692221
1.0,0.0934069794238781,0.5710580025558594,0.2841277981227366
1.0,-0.8394010769116946,0.5698185245685765,0.4168573183843409
1.0,-0.322083413498619,0.8441906162604269,-0.7641836715025714
1.0,0.6738920772768167,-0.2232399622361294,0.814479817165163
1.0,0.9111006830108073,-0.26379773661105355,-0.19125600229672246
1.0,0.6903698519237542,0.5436952501639112,0.01221359197060079
1.0,0.8405941454641146,-0.3062124781998481,0.40748750831282066
1.0,0.42710013082518294,0.0728275140203174,-0.1101456194973538
1.0,-0.6103824763832311,0.5872040662634164,0.32296977838557983
1.0,-0.00563461917185526,-0.13688699807762927,0.06869644214188098
0.0,-0.8149221938847704,-0.9161446737062349,-0.9354644356433757
1.0,0.36584041015121094,0.8350920973218752,-0.7172185399857289
1.0,-0.9182805576739774,0.7759626879786066,-0.10483529623980115
0.0,-0.19396909552042474,-0.7090614769454022,-0.8734505630277964
1.0,-0.8275701723320403,-0.05502006032157203,-0.061761426912329
1.0,0.6544583746448285,0.16939327168233387,-0.7433545035546492
1.0,0.00923097541665463,0.9549781919683125,-0.1334683481830985
1.0,0.7475996238124265,0.9750332151253307,0.09531472723825662
1.0,0.29471538047771073,-0.016538811453524982,-0.24846421976727995
1.0,-0.926269238809206,0.9751993631426166,-0.8822354507823935
0.0,-0.7874769160478441,0.5324400904792352,-0.8446418045888942
0.0,-0.1175390651039756,-0.9729003311489819,-0.4519760608760168
1.0,-0.09767893233289127,0.5873646850809364,0.9130598323160046
1.0,0.0641522033666897,0.801632607450371,0.1505417949768535
1.0,0.9729859562874319,-0.6829478567939826,0.03572755327486532
0.0,0.6959990109953,-0.5470279843721069,-0.9973204433270177
1.0,0.6533711371232893,0.2802602010876043,0.8728803711655853
1.0,0.5305659079866742,-0.06925273552475097,-0.19357503792255715
1.0,-0.8400391719879621,0.8767736233850105,-0.4401816570572843
1.0,-0.8514705860696297,0.2065734778651236,0.5787038093545454
1.0,0.99505245934294,0.7267578110964581,-0.8163470460734965
1.0,0.7604255580486137,-0.4889302985063355,0.09098231073849128
1.0,0.052937183146417155,-0.43201464016029845,0.6520540011389957
1.0,-0.9558459533056871,0.7427943996948558,0.2080051758253152
1.0,0.8203557828048509,0.01247473807563515,0.16706865181732544
0.0,-0.5311886654004598,-0.13422019647308692,-0.731518966210482
1.0,-0.5067203846153505,0.8486973361295866,-0.5632062162861091
1.0,0.8252592564805705,0.47946121397175245,-0.3468140511463931
1.0,0.8224858531391861,0.7724887441283472,0.36663098812818196
1.0,-0.9277224381056084,-0.8241527265967674,0.4576485013147573
1.0,0.28627976399613364,-0.6603461773093815,0.7449177240216698
0.0,0.14813891301152626,-0.5519623189094494,-0.860418310497508
1.0,-0.0019434968646370177,-0.1720210001437097,0.7396357482202875
1.0,0.6436897464648079,-0.6454117394985739,0.5396115211627925
1.0,-0.022268692851183047,-0.5284727905964719,0.5907470517556528
1.0,-0.12253091178175857,0.8696292140141735,0.16855711868712064
0.0,0.9766382287193065,-0.9635027542344532,-0.04375008094961541
1.0,-0.7977495440856937,0.4621304396566137,0.3363041816949428
0.0,0.9728453646654478,-0.802560282712238,-0.3766329930797685
1.0,-0.6861835420607967,-0.054214534992227614,0.4706318519797681
1.0,0.3247756316191712,-0.01943047331426251,-0.7032870499523804
1.0,-0.7002627425978132,0.36024822379681787,0.683517961201874
0.0,-0.18219260683327176,-0.9301863481021511,-0.9006794944751095
1.0,0.21754358813405972,0.7522665564698816,-0.3113531983433915
1.0,-0.27161818921890424,-0.9203531717602853,0.3777358915896498
1.0,-0.5748186502157588,0.6165920755273273,0.5275725947013645
1.0,0.9316043497526509,0.9999581085284475,-0.18011264395348014
1.0,0.6332389430158625,0.7677102399693978,0.9654409884435258
0.0,-0.444415843917465,-0.5277502393390157,-0.46132108617266243
0.0,-0.9621629024281144,-0.2672665842608781,-0.5593414227494427
1.0,-0.590708187345597,-0.1444283253014218,-0.1181217625138713
0.0,-0.8631985620285265,-0.7188816001987994,-0.8969652876048775
0.0,0.5896083067109001,0.33456050823232,-0.9855214994890635
0.0,0.9533956134954458,-0.44313249644192476,-0.8442560936732604
1.0,-0.05612187944220581,0.07806901708511593,0.5128268866298602
0.0,-0.10703480537995191,-0.6479414671164394,-0.8926468734808912
1.0,0.19196220348933402,0.03436523603609465,0.42732440802997074
1.0,0.2835525812842903,-0.727540387611771,-0.05682402901183137
0.0,0.6541083178359184,-0.5038062559097389,-0.8150361127097625
0.0,-0.4614208640518562,-0.1359513265668566,-0.47847784017723516
0.0,-0.7790243337960574,-0.9528000369136271,0.19607357068194542
0.0,0.3635941959254594,-0.13762905791334457,-0.7447836749495196
1.0,-0.07682024340071525,0.7353146959520207,-0.634452481599517
1.0,-0.7231060322004452,0.2992175344154222,-0.6378397634956499
0.0,0.6866652297712714,-0.011128607686526903,-0.9442727769293771
1.0,0.6771346552079787,-0.7609640819242258,0.1512106088610281
1.0,0.5564175064722112,0.729388156865977,0.546725405237362
1.0,-0.03632441654862206,-0.26769191408727133,0.6155026481383084
1.0,-0.8453456232833814,0.07628700120225052,-0.24365006158477076
1.0,-0.8753129523935497,-0.8289603479230172,0.6142295407200413
1.0,0.9048368425838575,0.7932027193516715,0.2644698609861884
1.0,0.7773368485536898,0.8352326581353988,0.45774591636145145
0.0,0.26131402662931325,-0.7922245739602534,-0.622741012983262
0.0,-0.10601678811715942,-0.6521944964000679,-0.2839795155716167
0.0,-0.7941357406117127,-0.27457424468793157,-0.5506814240431255
1.0,-0.22256119390763662,0.1458336518275163,0.5832589624255844
1.0,0.9784695027185659,0.23122470339610457,-0.07670024651044138
1.0,0.29536116982310356,0.6994561862704913,0.35496330245055896
1.0,0.9405043544979721,0.4574914554902676,0.5866616991265228
1.0,0.2828400153568891,0.32893851944060404,0.17656755118174194
1.0,-0.8821459875845279,0.13687460971395482,0.14015202868924992
1.0,-0.21323945533309474,0.9692043063203744,-0.20805159794622563
1.0,-0.06925899859501339,-0.9416625052709306,0.2809154489024861
1.0,0.9038681567308269,-0.25277638914134903,0.2515297575513453
1.0,0.4545641685274937,0.31577554879663583,0.3837585083949058
1.0,-0.5965304288859956,0.6769424064872305,-0.8891854528801055
1.0,-0.9980574586120043,0.25646546172358486,0.5672630804614955
1.0,0.5252775099883062,0.5292140190224521,-0.53383016007241
1.0,-0.6655101897319615,0.18167633296935826,0.00037427482801088985
1.0,0.45563253887041655,-0.8015226451175235,0.28888315583541413
1.0,0.5730874873209955,0.7238827011195355,-0.154268530579887
1.0,0.9263335088457139,0.9201820464668597,-0.5735996387544708
1.0,0.9505262873607545,-0.18077641750961493,0.38929386807520494
1.0,0.14903091803559976,0.03666251988419966,0.8369642051247734
1.0,-0.8622365932843432,0.03151219774838565,0.45975964564613525
1.0,0.48995485082633095,0.8069254784013393,0.6431211936696257
1.0,0.2677764336541495,0.3254975185450233,0.28715995848997533
0.0,-0.6976928571720535,-0.5518850605017436,-0.8372693154359523
1.0,0.8879776565428563,0.3933904447577117,-0.24183331230061356
1.0,-0.7806638598667013,-0.6056975347600473,0.20814925793150296
1.0,0.21511484305781625,-0.0397964720191204,0.13218814660130818
1.0,-0.04758180828357972,-0.7973714650508656,0.6144169138511839
1.0,-0.9792914048608903,0.17639261219873803,-0.44459862136973305
1.0,0.13666794159964502,0.8037132230148389,-0.18773356996956436
1.0,-0.942134945872872,0.6231219830895824,0.518594333186644
1.0,-0.8127662193559111,0.9527688170986643,0.9142073517486744
1.0,0.10666940137098169,0.1652329041038234,0.3071272023521503
1.0,0.06454143877993745,0.6507402900057138,-0.1804583370928936
1.0,0.38083278691381706,0.563653490302078,-0.5218595980100174
1.0,0.671304483883232,-0.1329047954658995,0.9146590122309992
1.0,0.6640791748538994,0.17765449463285843,-0.5754799045340719
1.0,-0.2668404948551548,0.32320652291304297,0.015403023776412672
1.0,-0.29962491732637164,0.4968198065167455,0.647860697669473
0.0,0.6192369276778857,-0.6178968599490113,-0.8814495513153702
1.0,0.5277891504517995,0.25572055153698003,-0.8221382864764488
1.0,-0.1973290334164739,0.5025544718779116,-0.35651895566304903
1.0,0.47261551608696273,0.3359613998371387,0.013972786503058554
0.0,0.6665190065053836,-0.9885634892489361,-0.7112718660618402
1.0,0.24156079401469577,-0.03827082247308633,0.6868177485813569
1.0,0.1951020310205298,0.05434005415003007,0.46225689759225985
1.0,-0.4641731429800904,0.2226551473676064,0.5908453878612958
1.0,0.6287336142264537,-0.00865341302196243,0.21643600419011189
1.0,0.47586784856257314,0.07983827530229726,0.9091939381375043
1.0,-0.06998105327578563,0.8427177674400606,0.2991983325818881
0.0,0.20018532781833165,0.09370644997955346,-0.9605344706185608
1.0,-0.972096266109804,-0.1723382528030526,0.9040170885183434
1.0,0.7683440410839828,0.2581264738259026,-0.34837666735438644
0.0,-0.7812406514172565,-0.26623515440392853,-0.18941516225436805
1.0,0.8815064803522306,0.6421185186535872,0.8209158017565132
0.0,-0.941698914038976,-0.7531228051558345,-0.010380506954433155
1.0,0.4355972092547129,-0.29529395509058887,-0.1143694392719885
0.0,0.5435234956342134,-0.8016155686884607,-0.6140144036275164
1.0,-0.22265947912016437,0.3679508978701225,-0.05720576873019234
1.0,-0.08573761233783128,0.7718447271479654,0.6520033959219391
1.0,0.05538553824293824,0.848863817457346,0.44158973807824875
1.0,-0.06605292646705752,0.9154210699214378,-0.4603679642436487
1.0,-0.6955051086499489,0.6209419786379595,-0.2631364699687231
1.0,0.66288969323633,0.5995780008410776,0.9707099142553943
1.0,0.7657803709900484,0.030476403046299838,-0.3662512790374446
1.0,0.8648691329688705,-0.6281105625350365,0.5138889318236091
1.0,0.6483895514970672,0.01379995871203743,0.6035715887684465
1.0,0.8704083742468136,0.9468329309389949,-0.6827868068395724
1.0,0.1005646156362523,0.006983797556896709,-0.655224269477809
1.0,0.386949567645813,-0.7535226194682436,0.7999530615480177
1.0,0.06299523568695342,0.5903962719136178,0.5348304905795
1.0,-0.8218168838084219,0.4249083652839032,0.1892198685465556
1.0,-0.5010200499011035,-0.35320517026998144,0.7585284585294387
1.0,-0.32602156223498047,0.7765946927733343,0.2552967484349211
0.0,0.325193522067424,-0.483784730480167,-0.7468253738445789
1.0,0.591997562008671,0.9732712909037271,-0.8003990066083086
1.0,0.8208899178008588,0.6249760575420114,0.3396870284780742
1.0,0.2269606024509967,-0.9220313845569412,0.717618768548471
1.0,0.024250302444368987,0.5840461399780645,0.7627770024008824
1.0,0.7444771976475573,0.3360363954668981,0.2499574797595383
1.0,0.934948233894461,0.38509461471473916,-0.07154419025635872
1.0,0.7408493467057686,-0.6953142462075717,0.38444998563363453
0.0,-0.2597980916932301,-0.5261501733927614,-0.47331515577330907
1.0,0.033302133423942504,-0.3453311502708778,0.9114268648563826
0.0,-0.616168781955355,-0.29798651020255384,-0.9960050684250932
0.0,-0.22128447246352878,-0.2732303733557333,-0.07929872131605675
0.0,0.410179543728431,-0.6839193707784779,-0.8234158593154342
1.0,0.5540444939583526,-0.11400384160578181,0.8122672783976288
